,,,,,,,,,,
IC015Q07NA,If I have a problem with digital devices I start to solve it on my own.,,,,,,,,,2015
IC015Q09NA,"If I need a new application, I choose it by myself.",,,,,,,,,2015
IC016Q01NA,"To learn something new about digital devices, I like to talk about them with my friends.",,,,,,,,,2015
IC016Q02NA,I like to exchange solutions to problems with digital devices with others on the Internet.,,,,,,,,,2015
IC016Q04NA,I like to meet friends and play computer and video games with them.,,,,,,,,,2015
IC016Q05NA,I like to share information about digital devices with my friends.,,,,,,,,,2015
IC016Q07NA,I learn a lot about digital media by discussing with my friends and relatives.,,,,,,,,,2015
EC001Q01NA,Approx how many hrs\week attend add. instruct in the follow. domains? <School science> or <broad science>,,,,,,,,,2015
EC001Q02NA,Approx how many hrs\week attend add. instruct in the follow. domains? Mathematics,,,,,,,,,2015
EC001Q03NA,Approx how many hrs\week attend add. instruct in the follow. domains? <Test language>,,,,,,,,,2015
EC001Q04NA,Approx how many hrs\week attend add. instruct in the follow. domains? <Foreign languages>,,,,,,,,,2015
EC001Q05NA,Approx how many hrs\week attend add. instruct in the follow. domains? Social sciences,,,,,,,,,2015
EC001Q06NA,Approx how many hrs\week attend add. instruct in the follow. domains? Music,,,,,,,,,2015
EC001Q07NA,Approx how many hrs\week attend add. instruct in the follow. domains? Sports,,,,,,,,,2015
EC001Q08NA,Approx how many hrs\week attend add. instruct in the follow. domains? Performing arts,,,,,,,,,2015
EC001Q09NA,Approx how many hrs\week attend add. instruct in the follow. domains? Visual arts,,,,,,,,,2015
EC001Q10NA,Approx how many hrs\week attend add. instruct in the follow. domains? Other,,,,,,,,,2015
EC003Q01NA,Which <school science> subjects are covered? Physics,,,,,,,,,2015
EC003Q02NA,Which <school science> subjects are covered? Chemistry,,,,,,,,,2015
EC003Q03NA,Which <school science> subjects are covered? Biology,,,,,,,,,2015
EC003Q04NA,Which <school science> subjects are covered? <Earth and space>,,,,,,,,,2015
EC003Q05NA,Which <school science> subjects are covered? Applied science and technology (e.g. <country-specific example>),,,,,,,,,2015
EC003Q06NA,Which <school science> subjects are covered? <General or integrated science> (e.g. <country-specific example>),,,,,,,,,2015
EC004Q01NA,Add science inst. cover? Content covered in regular school courses,,,,,,,,,2015
EC004Q02NA,Add science inst. cover? New or additional content not covered in regular school courses,,,,,,,,,2015
EC005Q01NA,Sci. instruct. participate? One-on-one tutoring with a person,,,,,,,,,2015
EC005Q02NA,Sci. instruct. participate? Internet tutoring with a person (including e.g. <Skype>),,,,,,,,,2015
EC005Q03NA,Sci. instruct. participate? Internet or computer tutoring with a programme or application,,,,,,,,,2015
EC005Q04NA,Sci. instruct. participate? Live instruction by a person,,,,,,,,,2015
EC005Q05NA,Sci. instruct. participate? Video-recorded instruction by a person,,,,,,,,,2015
EC005Q06NA,Sci. instruct. participate? Small group study or practice (2 to 7 students),,,,,,,,,2015
EC005Q07NA,Sci. instruct. participate? Large group study or practice (8 or more students),,,,,,,,,2015
EC005Q08NA,Sci. instruct. participate? Other additional science instruction,,,,,,,,,2015
EC007Q01NA,Where do you attend this additional science instruction? In my regular school building,,,,,,,,,2015
EC007Q02NA,"Where do you attend this additional science instruction? At some other place, i.e., not in my reg school building",,,,,,,,,2015
EC008Q01NA,The teacher is one of my regular teachers in this years school courses. (science),,,,,,,,,2015
EC008Q02NA,The teacher regularly teaches students my age in school but is not my teacher in any of my regular courses. (science),,,,,,,,,2015
EC008Q03NA,The teacher mainly works for a business or organisation specialised in additional instruction. (science),,,,,,,,,2015
EC008Q04NA,The teacher is not specialised teaching personnel (e.g. a student). (science),,,,,,,,,2015
EC009Q03NA,Compare your <school science> lessons at school\your add sci inst. My teacher does a lot to help,,,,,,,,,2015
EC009Q07NA,Compare your <school science> lessons at school\your add sci inst. My teacher is pleased when I,,,,,,,,,2015
EC009Q10NA,Compare your <school science> lessons at school\your add sci inst. My teacher gives hints,,,,,,,,,2015
EC009Q12NA,Compare your <school science> lessons at school\your add sci inst. My teacher helps me\find ways,,,,,,,,,2015
EC009Q13NA,Compare your <school science> lessons at school\your add sci inst. Once we identify why,,,,,,,,,2015
EC009Q14NA,Compare your <school science> lessons at school\your add sci inst. My teacher adapts the content,,,,,,,,,2015
EC010Q04NA,Compare <school science> lessons in school\add sci instruct. It takes long time until I have gathered all the materia,,,,,,,,,2015
EC010Q06NA,Compare <school science> lessons in school\add sci instruct. I talk about things that don't have anything to do with,,,,,,,,,2015
EC010Q07NA,"Compare <school science> lessons in school\add sci instruct. At the end of a lesson, my teacher summarises learning",,,,,,,,,2015
EC010Q08NA,Compare <school science> lessons in school\add sci instruct. My teacher points out the most important aspects\topic.,,,,,,,,,2015
EC010Q09NA,Compare <school science> lessons in school\add sci instruct. I am often bored.,,,,,,,,,2015
EC010Q10NA,Compare <school science> lessons in school\add sci instruct. It takes very long until I am ready to get started.,,,,,,,,,2015
EC010Q11NA,Compare <school science> lessons in school\add sci instruct. I should learn in a cert actvty.,,,,,,,,,2015
EC010Q12NA,Compare <school science> lessons in school\add sci instruct. My teacher points out the broader context of a learning,,,,,,,,,2015
EC011Q01NA,Compare <school science> lessons in school\add sci instruct. I get along well with my teachers.,,,,,,,,,2015
EC011Q02NA,Compare <school science> lessons in school\add sci instruct. My teachers are interested in my well-being.,,,,,,,,,2015
EC011Q03NA,Compare <school science> lessons in school\add sci instruct. My teachers really listen to what I have to say.,,,,,,,,,2015
EC011Q04NA,"Compare <school science> lessons in school\add sci instruct. If I need extra help, I will receive it from teachers.",,,,,,,,,2015
EC011Q05NA,Compare <school science> lessons in school\add sci instruct. My teachers treat me fairly.,,,,,,,,,2015
EC012Q01NA,Why do you attend additional science instruction in this school year? I want to learn more.,,,,,,,,,2015
EC012Q02NA,Why do you attend additional science instruction in this school year? I want to prepare for exams.,,,,,,,,,2015
EC012Q03NA,Why do you attend additional science instruction in this school year? I was attracted by the tutoring advertisement.,,,,,,,,,2015
EC012Q04NA,Why do you attend additional science instruction in this school year? My parents wanted me to attend.,,,,,,,,,2015
EC012Q05NA,Why do you attend additional science instruction in this school year? Many of my friends are doing it.,,,,,,,,,2015
EC012Q06NA,Why do you attend additional science instruction in this school year? My teachers recommend it.,,,,,,,,,2015
EC012Q07NA,Why do you attend additional science instruction in this school year? I want to improve my grades.,,,,,,,,,2015
EC012Q08NA,Why do you attend additional science instruction in this school year? I need to improve my grades.,,,,,,,,,2015
EC012Q09NA,Why do you attend additional science instruction in this school year? It is gratifying to study.,,,,,,,,,2015
EC012Q10NA,Why do you attend additional science instruction in this school year? It looks good on a résumé.,,,,,,,,,2015
EC012Q11NA,Why do you attend additional science instruction in this school year? It is necessary for a job.,,,,,,,,,2015
EC012Q12NA,Why do you attend additional science instruction in this school year? Other reason.,,,,,,,,,2015
EC013Q01NA,Why don't you attend additional science in this school year? I don't need any additional science instruction.,,,,,,,,,2015
EC013Q02NA,Why don't you attend additional science in this school year? None of the available offerings suit my needs.,,,,,,,,,2015
EC013Q03NA,Why don't you attend additional science in this school year? Not many of my friends are doing it.,,,,,,,,,2015
EC013Q04NA,Why don't you attend additional science in this school year? I don't have time.,,,,,,,,,2015
EC013Q05NA,Why don't you attend additional science in this school year? I don't have the money.,,,,,,,,,2015
EC013Q06NA,Why don't you attend additional science in this school year? My school teachers are knowledgeable enough.,,,,,,,,,2015
EC013Q07NA,Why don't you attend additional science in this school year? My parents don't want me to do it.,,,,,,,,,2015
EC013Q08NA,Why don't you attend additional science in this school year? It doesnt seem worth the money.,,,,,,,,,2015
EC013Q09NA,Why don't you attend additional science in this school year? My teachers say it is not useful.,,,,,,,,,2015
EC013Q10NA,Why don't you attend additional science in this school year? I have never considered add. science instruction.,,,,,,,,,2015
EC013Q11NA,Why don't you attend additional science in this school year? Add. science instruction not avail. where I live.,,,,,,,,,2015
EC013Q12NA,Why don't you attend additional science in this school year? My family helps me instead.,,,,,,,,,2015
EC013Q13NA,Why don't you attend additional science in this school year? My peers and friends help me instead.,,,,,,,,,2015
EC014Q01NA,What does additional math cover? Content covered in regular school courses,,,,,,,,,2015
EC014Q02NA,What does additonal math cover? New or additional content notcovered in regular school courses,,,,,,,,,2015
EC015Q01NA,Which math instruction do you participate? One-on-one tutoring with a person,,,,,,,,,2015
EC015Q02NA,Which math instruction do you participate? Internet tutoring with a person (including e.g. <Skype>),,,,,,,,,2015
EC015Q03NA,Which math instruction do you participate? Internet or computer tutoring with a programme or application,,,,,,,,,2015
EC015Q04NA,Which math instruction do you participate? Live instruction by a person,,,,,,,,,2015
EC015Q05NA,Which math instruction do you participate? Video-recorded instruction by a person,,,,,,,,,2015
EC015Q06NA,Which math instruction do you participate? Small group study or practice (2 to 7 students),,,,,,,,,2015
EC015Q07NA,Which math instruction do you participate? Large group study or practice (8 or more students),,,,,,,,,2015
EC015Q08NA,Which math instruction do you participate? Other additional mathematics instruction,,,,,,,,,2015
EC017Q01NA,Where do you attend this additional mathematics instruction? In my regular school building,,,,,,,,,2015
EC017Q02NA,"Where do you attend this additional mathematics instruction? At some other place, i.e., not in my regular school",,,,,,,,,2015
EC018Q01NA,The teacher is one of my regular teachers in this years school courses. (mathematics),,,,,,,,,2015
EC018Q02NA,The teacher regularly teaches students my age in school but is not my teacher in any of my regular school courses. (m,,,,,,,,,2015
EC018Q03NA,The teacher mainly works for a business or organisation specialised in additional instruction. (mathematics),,,,,,,,,2015
EC018Q04NA,The teacher is not specialised teaching personnel (e.g. a student). (mathematics),,,,,,,,,2015
EC019Q03NA,My teacher does a lot to help me.,,,,,,,,,2015
EC019Q07NA,My teacher is pleased when I come up with new solutions to a problem.,,,,,,,,,2015
EC019Q10NA,My teacher gives hints or offers strategies that help me to solve a task.,,,,,,,,,2015
EC019Q12NA,My teacher helps me to find ways how to solve a problem.,,,,,,,,,2015
EC019Q13NA,"Once we identify why I have a certain problem, my teacher provides me with a working strategy.",,,,,,,,,2015
EC019Q14NA,My teacher adapts the content and method to my needs.,,,,,,,,,2015
EC020Q04NA,Where do math situations occur? It takes a long time until I have gathered all the material to get started.,,,,,,,,,2015
EC020Q06NA,Where do math situations occur? I talk about things that don't have anything to do with our tasks\topic.,,,,,,,,,2015
EC020Q07NA,Where do math situations occur? My teacher summarises the learning content I have covered.,,,,,,,,,2015
EC020Q08NA,Where do math situations occur? My teacher points out the most important aspects of a topic.,,,,,,,,,2015
EC020Q09NA,Where do math situations occur? I am often bored.,,,,,,,,,2015
EC020Q10NA,Where do math situations occur? It takes very long until I am ready to get started.,,,,,,,,,2015
EC020Q11NA,Where do math situations occur? My teacher tells me what I should learn in a certain activity.,,,,,,,,,2015
EC020Q12NA,Where do math situations occur? My teacher points out the broader context of a learning unit.,,,,,,,,,2015
EC021Q01NA,I get along well with my teachers.,,,,,,,,,2015
EC021Q02NA,My teachers are interested in my well-being.,,,,,,,,,2015
EC021Q03NA,My teachers really listen to what I have to say.,,,,,,,,,2015
EC021Q04NA,"If I need extra help, I will receive it from my teachers.",,,,,,,,,2015
EC021Q05NA,My teachers treat me fairly.,,,,,,,,,2015
EC022Q01NA,Why do you attend additional mathematics in this school year: I want to learn more.,,,,,,,,,2015
EC022Q02NA,Why do you attend additional mathematics in this school year: I want to prepare for exams.,,,,,,,,,2015
EC022Q03NA,Why do you attend additional mathematics in this school year: I was attracted by the tutoring advertis.,,,,,,,,,2015
EC022Q04NA,Why do you attend additional mathematics in this school year: My parents wanted me to attend.,,,,,,,,,2015
EC022Q05NA,Why do you attend additional mathematics in this school year: Many of my friends are doing it.,,,,,,,,,2015
EC022Q06NA,Why do you attend additional mathematics in this school year: My teachers recommend it.,,,,,,,,,2015
EC022Q07NA,Why do you attend additional mathematics in this school year: I want to improve my grades.,,,,,,,,,2015
EC022Q08NA,Why do you attend additional mathematics in this school year: I need to improve my grades.,,,,,,,,,2015
EC022Q09NA,Why do you attend additional mathematics in this school year: It is gratifying to study.,,,,,,,,,2015
EC022Q10NA,Why do you attend additional mathematics in this school year: It looks good on a résumé.,,,,,,,,,2015
EC022Q11NA,Why do you attend additional mathematics in this school year: It is necessary for a job.,,,,,,,,,2015
EC022Q12NA,Why do you attend additional mathematics in this school year: Other reason.,,,,,,,,,2015
EC023Q01NA,Why don't you attend additional mathematics in this school year: I don't need any add math instruction.,,,,,,,,,2015
EC023Q02NA,Why don't you attend additional mathematics in this school year: None of the offerings suit my needs.,,,,,,,,,2015
EC023Q03NA,Why don't you attend additional mathematics in this school year: Not many of my friends are doing it.,,,,,,,,,2015
EC023Q04NA,Why don't you attend additional mathematics in this school year: I don't have time.,,,,,,,,,2015
EC023Q05NA,Why don't you attend additional mathematics in this school year: I don't have the money.,,,,,,,,,2015
EC023Q06NA,Why don't you attend additional mathematics in this school year: My teachers are knowledgeable enough.,,,,,,,,,2015
EC023Q07NA,Why don't you attend additional mathematics in this school year: My parents don't want me to do it.,,,,,,,,,2015
EC023Q08NA,Why don't you attend additional mathematics in this school year: It doesnt seem worth the money.,,,,,,,,,2015
EC023Q09NA,Why don't you attend additional mathematics in this school year: My teachers say it is not useful.,,,,,,,,,2015
EC023Q10NA,Why don't you attend additional mathematics in this school year: I never considered add. math instruction.,,,,,,,,,2015
EC023Q11NA,Why don't you attend additional mathematics in this school year: Add. math instruc. not avail. where I live.,,,,,,,,,2015
EC023Q12NA,Why don't you attend additional mathematics in this school year: My family helps me instead.,,,,,,,,,2015
EC023Q13NA,Why don't you attend additional mathematics in this school year: My peers and friends help me instead.,,,,,,,,,2015
EC024Q01NA,Which type of add. <test language> instruct. do you participate in during this school year? One-on-one tutoring,,,,,,,,,2015
EC024Q02NA,Which type of add. <test language> instruct. do you participate in during this school year? Internet tutor.( <Skype>),,,,,,,,,2015
EC024Q03NA,"Which type of add.<test language> instruct. do you participate in during this school year? Internet\comp tutoring, ap",,,,,,,,,2015
EC024Q04NA,Which type of add.<test language> instruct. do you participate in during this school year? Live instruction,,,,,,,,,2015
EC024Q05NA,Which type of add.<test language> instruct. do you participate in during this school year? Video-recorded instruction,,,,,,,,,2015
EC024Q06NA,Which type of add. <test language> instruct. do you participate in during this school year? Small gp study\practice,,,,,,,,,2015
EC024Q07NA,Which type of add. <test language> instruct. do you participate in during this school year? Large group study\practic,,,,,,,,,2015
EC024Q08NA,Which type of add. <test language> instruct. do you participate in during this school year? Other add. <test language,,,,,,,,,2015
EC026Q01NA,Where do you attend this additional <test language> instruction? In my regular school building,,,,,,,,,2015
EC026Q02NA,"Where do you attend this additional <test language> instruction? At some other place, i.e., not regular school build",,,,,,,,,2015
EC027Q01NA,The Teacher is one of my regular teachers in this years school courses. (test language),,,,,,,,,2015
EC027Q02NA,The teacher regularly teaches students my age in school but is not my teacher in any of my regular school courses. (t,,,,,,,,,2015
EC027Q03NA,The teacher mainly works for a business or organisation specialised in additional instruction. (test language),,,,,,,,,2015
EC027Q04NA,The teacher is not specialised teaching personnel (e.g. a student). (test language),,,,,,,,,2015
EC028Q01NA,Did you attend additional instruction earlier in your education? In <ISCED 0>,,,,,,,,,2015
EC028Q02NA,Did you attend additional instruction earlier in your education? In <ISCED 1>,,,,,,,,,2015
EC028Q03NA,Did you attend additional instruction earlier in your education? In <ISCED 2>,,,,,,,,,2015
EC029Q01NA,How many years altogether have you attended additional instruction? Years,,,,,,,,,2015
EC030Q01NA,"In your family, who helps you regularly with your homework or private study? Mother or other female guardian",,,,,,,,,2015
EC030Q02NA,"In your family, who helps you regularly with your homework or private study? Father or other male guardian",,,,,,,,,2015
EC030Q03NA,"In your family, who helps you regularly with your homework or private study? Sister(s)\brother(s)",,,,,,,,,2015
EC030Q04NA,"In your family, who helps you regularly with your homework or private study? Grandparents",,,,,,,,,2015
EC030Q05NA,"In your family, who helps you regularly with your homework or private study? Other relatives",,,,,,,,,2015
EC030Q06NA,"In your family, who helps you regularly with your homework or private study? Nobody",,,,,,,,,2015
EC030Q07NA,"In your family, who helps you regularly with your homework or private study? Other person",,,,,,,,,2015
EC031Q01TA,Did you change schools when you were attending <ISCED 1>?,,,,,,,,,2015
EC032Q01TA,Did you change schools when you were attending <ISCED 2>?,,,,,,,,,2015
EC033Q01NA,Have you ever changed your <study programme>?,,,,,,,,,2015
PA001Q01TA,Who will complete this questionnaire? Mother or other female guardian,,,,,,,,,2015
PA001Q02TA,Who will complete this questionnaire? Father or other male guardian,,,,,,,,,2015
PA001Q03TA,Who will complete this questionnaire? Other,,,,,,,,,2015
PA002Q01TA,Watched TV programmes about science,,,,,,,,,2015
PA002Q02TA,Read books on scientific discoveries,,,,,,,,,2015
PA002Q03TA,"Watched, read or listened to science fiction",,,,,,,,,2015
PA002Q04TA,Visited web sites about science topics,,,,,,,,,2015
PA002Q05TA,Attended a science club,,,,,,,,,2015
PA002Q06NA,"Construction play, e.g.<Lego bricks>",,,,,,,,,2015
PA002Q07NA,Took apart technical devices,,,,,,,,,2015
PA002Q08NA,"Fixed broken objects or items, e.g. broken electronic toys",,,,,,,,,2015
PA002Q09NA,"Experimented with a science kit, electronics kit, or chemistry set, used a microscope or telescope",,,,,,,,,2015
PA002Q10NA,Played computer games with a science content,,,,,,,,,2015
PA003Q01TA,Discuss how well my child is doing at school.,,,,,,,,,2015
PA003Q02TA,Eat <the main meal> with my child around a table.,,,,,,,,,2015
PA003Q03TA,Spend time just talking to my child.,,,,,,,,,2015
PA003Q04NA,Help my child with his\her science homework.,,,,,,,,,2015
PA003Q05NA,Ask how my child is performing in science class.,,,,,,,,,2015
PA003Q06NA,"Obtain science-related materials (e.g., applications, software, study guides etc.) for my child.",,,,,,,,,2015
PA003Q07NA,Discuss with my child how science is used in everyday life.,,,,,,,,,2015
PA003Q08NA,Discuss <science related career> options with my child.,,,,,,,,,2015
PA004Q01NA,"Thinking about <the last academic year>, I am interested in my childs school activities.",,,,,,,,,2015
PA004Q02NA,"Thinking about <the last academic year>, I am supportive of my child's efforts at school and his\her achievements.",,,,,,,,,2015
PA004Q03NA,"Thinking about <the last academic year>, I support my child when he\she is facing difficulties at school.",,,,,,,,,2015
PA004Q04NA,"Thinking about <the last academic year>, I encourage my child to be confident.",,,,,,,,,2015
PA005Q01TA,Which of the following statements best describes the schooling available to students in your location?,,,,,,,,,2015
PA006Q01TA,The school is at a short distance to home.,,,,,,,,,2015
PA006Q02TA,The school has a good reputation.,,,,,,,,,2015
PA006Q03TA,The school offers particular courses or school subjects.,,,,,,,,,2015
PA006Q04TA,The school adheres to a particular <religious philosophy>.,,,,,,,,,2015
PA006Q05TA,"The school has a particular approach to <pedagogy\didactics, e.g. example>.",,,,,,,,,2015
PA006Q06TA,Other family members attended the school.,,,,,,,,,2015
PA006Q07TA,"<Expenses are low> (e.g. tuition, books, room and board).",,,,,,,,,2015
PA006Q08TA,"The school has <financial aid> available, such as a school loan, scholarship, or grant.",,,,,,,,,2015
PA006Q09TA,The school has an active and pleasant school climate.,,,,,,,,,2015
PA006Q10TA,The academic achievements of students in the school are high.,,,,,,,,,2015
PA006Q11TA,There is a safe school environment.,,,,,,,,,2015
PA007Q01TA,Most of my childs school teachers seem competent and dedicated.,,,,,,,,,2015
PA007Q02TA,Standards of achievement are high in my childs school.,,,,,,,,,2015
PA007Q03TA,I am happy with the content taught and the instructional methods used in my childs school.,,,,,,,,,2015
PA007Q04TA,I am satisfied with the disciplinary atmosphere in my childs school.,,,,,,,,,2015
PA007Q05TA,My childs progress is carefully monitored by the school.,,,,,,,,,2015
PA007Q06TA,My childs school provides regular and useful information on my childs progress.,,,,,,,,,2015
PA007Q07TA,My childs school does a good job in educating students.,,,,,,,,,2015
PA007Q09NA,My childs school provides an inviting atmosphere for parents to get involved.,,,,,,,,,2015
PA007Q11NA,My childs school provides effective communication between the school and families.,,,,,,,,,2015
PA007Q12NA,My childs school involves parents in the school's decision-making process.,,,,,,,,,2015
PA007Q13NA,"My childs school offers par ed (e.g. <courses on family literacy>)\(e.g. <to assist with health, nutrition>).",,,,,,,,,2015
PA007Q14NA,My childs school informs families about how to help students with homework\other school-related activities.,,,,,,,,,2015
PA007Q15NA,My childs school cooperates with <community services> to strengthen school programmes\student development.,,,,,,,,,2015
PA008Q01TA,"<the last academic year>, particip.\ school-related activity? Discussed child's behaviour with a teacher on my own in",,,,,,,,,2015
PA008Q02TA,"<the last academic year>, particip.\ school-related activity? Discussed on the initiative of one of his\her teachers.",,,,,,,,,2015
PA008Q03TA,"<the last academic year>, particip.\ school-related activity? Discussed  child's progress with a teacher on my own in",,,,,,,,,2015
PA008Q04TA,"<the last academic year>, particip.\ school-related activity? Discussed my childs progress\initiative",,,,,,,,,2015
PA008Q05TA,"<the last academic year>, particip.\ school-related activity? Participated in local school government.",,,,,,,,,2015
PA008Q06NA,"<the last academic year>, particip.\ school-related activity? Volunteered in physical or extra-curricular activity?es",,,,,,,,,2015
PA008Q07NA,"<the last academic year>, particip.\ school-related activity? Volunteered to support school activity?es",,,,,,,,,2015
PA008Q08NA,"<the last academic year>, particip.\ school-related activity? Attended a scheduled meeting or conferences",,,,,,,,,2015
PA008Q09NA,"<the last academic year>, particip.\ school-related activity? Talked\how to to support learning at home",,,,,,,,,2015
PA008Q10NA,"<the last academic year>, particip.\ school-related activity? Ideas on parenting, family support, etc.",,,,,,,,,2015
PA009Q01NA,"<the last academic year>, particip. activities\childs school hindered by? The meeting times were inconvenient.",,,,,,,,,2015
PA009Q02NA,"<the last academic year>, particip. activities\childs school hindered by? I was not able to get off from work.",,,,,,,,,2015
PA009Q03NA,"<the last academic year>, particip. activities\childs school hindered by? No one to take care\my child\ children.",,,,,,,,,2015
PA009Q04NA,"<the last academic year>, particip. activities\childs school hindered by? The way to school is unsafe.",,,,,,,,,2015
PA009Q05NA,"<the last academic year>, particip. activities\childs school hindered by? I had problems with transportation.",,,,,,,,,2015
PA009Q06NA,"<the last academic year>, particip. activities\childs school hindered by? I felt unwelcome at my childs school.",,,,,,,,,2015
PA009Q08NA,"<the last academic year>, particip. activities\childs school hindered by? My <language skills> were not sufficient.",,,,,,,,,2015
PA009Q09NA,"<the last academic year>, particip. activities\childs school hindered by? I think participation is not relevant",,,,,,,,,2015
PA009Q10NA,"<the last academic year>, particip. activities\childs school hindered by? I do not know how I could particip",,,,,,,,,2015
PA009Q11NA,"<the last academic year>, particip. activities\childs school hindered by? My child does not want me to particip.",,,,,,,,,2015
PA011Q01NA,How many parents of your childs friends at this school do you know?,,,,,,,,,2015
PA011Q02NA,How many friends of your child at school do you know by name?,,,,,,,,,2015
PA011Q03NA,School staff would you feel comfortable talking to if you had a question about your child?,,,,,,,,,2015
PA014Q01NA,At what age did your child start attending <ISCED 1>?,,,,,,,,,2015
PA018Q01NA,Reg. attend an arrangement prior to <grade 1 in ISCED 1>? Supervision and care (e.g. <national examples>),,,,,,,,,2015
PA018Q02NA,Reg. attend an arrangement <grade 1 in ISCED 1>? Early childhood educational development (e.g. <national examples>),,,,,,,,,2015
PA018Q03NA,Reg. attend an arrangement <grade 1 in ISCED 1>? Pre-primary education (e.g. <national examples>),,,,,,,,,2015
PA019Q01NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Up to age 1,,,,,,,,,2015
PA019Q02NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 1,,,,,,,,,2015
PA019Q03NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 2,,,,,,,,,2015
PA019Q04NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 3,,,,,,,,,2015
PA019Q05NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 4,,,,,,,,,2015
PA019Q06NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 5,,,,,,,,,2015
PA019Q07NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 6,,,,,,,,,2015
PA019Q08NA,Attend a <supervision and care arrangement>\ <grade 1 in ISCED 1>?  Age 7,,,,,,,,,2015
PA020Q01NA,In a <supervision and care arrangement>? An underage sibling of the child,,,,,,,,,2015
PA020Q02NA,In a <supervision and care arrangement>? An adult relative of the child (e. g. grandparents),,,,,,,,,2015
PA020Q03NA,"In a <supervision and care arrangement>? An adult untrained in child care, not a relative",,,,,,,,,2015
PA020Q04NA,"In a <supervision and care arrangement>? A trained adult (e. g. <teacher>, nurse)",,,,,,,,,2015
PA021Q01NA,Child cared for or educated in a <supervision and care arrangement>? The childs own home,,,,,,,,,2015
PA021Q02NA,Child cared for or educated in a <supervision and care arrangement>? Another persons private home,,,,,,,,,2015
PA021Q03NA,Child cared for or educated in a <supervision and care arrangement>? Institutional setting (e.g. <national example>),,,,,,,,,2015
PA021Q04NA,Child cared for or educated in a <supervision and care arrangement>? Another place,,,,,,,,,2015
PA022Q01NA,What was the most important reason why your child attended a <supervision and care arrangement>?,,,,,,,,,2015
PA023Q01NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Up to age 1,,,,,,,,,2015
PA023Q02NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 1,,,,,,,,,2015
PA023Q03NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 2,,,,,,,,,2015
PA023Q04NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 3,,,,,,,,,2015
PA023Q05NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 4,,,,,,,,,2015
PA023Q06NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 5,,,,,,,,,2015
PA023Q07NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 6,,,,,,,,,2015
PA023Q08NA,<early childhood educational development arrangement> prior to <grade 1 in ISCED 1>? Age 7,,,,,,,,,2015
PA026Q01NA,What was the most important reason why your child attended an <early childhood educational development arrangement>?,,,,,,,,,2015
PA027Q01NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Up to age 1,,,,,,,,,2015
PA027Q02NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 1,,,,,,,,,2015
PA027Q03NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 2,,,,,,,,,2015
PA027Q04NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 3,,,,,,,,,2015
PA027Q05NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 4,,,,,,,,,2015
PA027Q06NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 5,,,,,,,,,2015
PA027Q07NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 6,,,,,,,,,2015
PA027Q08NA,At what ages did your child attend a <pre-primary education arrangement> prior to <grade 1 in ISCED 1>?  Age 7,,,,,,,,,2015
PA028Q01NA,What type of provider offered this <pre-primary education arrangement>?,,,,,,,,,2015
PA029Q01NA,How many hours per week did your child attend a <pre-primary education arrangement> at the age of three years?,,,,,,,,,2015
PA030Q01NA,What was the most important reason why your child attended a <pre-primary education arrangement>?,,,,,,,,,2015
PA032Q01TA,Does anybody in your family (including you) work in a <science-related career>?,,,,,,,,,2015
PA032Q02TA,Does your child show an interest in working in a <science-related career>?,,,,,,,,,2015
PA032Q03TA,Do you expect your child will go into a < science-related career>?,,,,,,,,,2015
PA032Q04TA,Has your child shown interest in studying science after completing <secondary school>?,,,,,,,,,2015
PA032Q05TA,Do you expect your child will study science after completing <secondary school>?,,,,,,,,,2015
PA033Q02TA,Parent views toward science: <Broad science> is important to help us to understand the natural world.,,,,,,,,,2015
PA033Q06TA,How much do you agree: <Broad science> is valuable to society.,,,,,,,,,2015
PA033Q07TA,How much do you agree: <Broad science> is very relevant to me.,,,,,,,,,2015
